"bill_id","sub_id","bill_date","bill_year","bill_month","billing_month","period_start","period_end","billed_amount","bill_status","_leakage_flag","first_name","last_name","phone","region","signup_date","subscriber_status","plan_id","plan_name","monthly_fee","plan_data_gb","plan_voice_min","total_data_mb","total_voice_min","total_sms","_data_flag","_data_utilization_pct","ticket_count","open_ticket_count","_resolution_flag","avg_days_to_resolve","churn_date","churn_reason","has_churned"
91,51,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Unpaid","REVENUE_LEAK","Karen","Moore","555-792094","Midwest","2023-02-22","Active","PL006","Unlimited Max",120.00,1000,3000,17382,937,118,"WITHIN_ALLOWANCE",1.7,NULL,NULL,NULL,NULL,NULL,NULL,False
93,53,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Emily","Scott","555-948559","Southwest","2024-07-24","Suspended","PL004","Premium",70.00,60,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
94,54,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Michael","Perez","555-538906","West","2021-06-05","Suspended","PL002","Standard",35.00,15,300,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
96,55,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Amanda","Smith","555-798679","Northeast","2021-06-26","Active","PL004","Premium",70.00,60,1200,17538,1152,140,"WITHIN_ALLOWANCE",28.5,NULL,NULL,NULL,NULL,NULL,NULL,False
95,55,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Amanda","Smith","555-798679","Northeast","2021-06-26","Active","PL004","Premium",70.00,60,1200,12720,1300,41,"WITHIN_ALLOWANCE",20.7,NULL,NULL,NULL,NULL,NULL,NULL,False
98,56,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Sarah","Wilson","555-550629","Southeast","2023-03-03","Active","PL003","Plus",50.00,30,600,3513,1116,116,"WITHIN_ALLOWANCE",11.4,NULL,NULL,NULL,NULL,NULL,NULL,False
97,56,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Sarah","Wilson","555-550629","Southeast","2023-03-03","Active","PL003","Plus",50.00,30,600,26385,882,126,"WITHIN_ALLOWANCE",85.9,NULL,NULL,NULL,NULL,NULL,NULL,False
100,57,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Mark","Scott","555-721914","Southeast","2022-11-19","Active","PL003","Plus",50.00,30,600,20652,363,288,"WITHIN_ALLOWANCE",67.2,NULL,NULL,NULL,NULL,NULL,NULL,False
99,57,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Mark","Scott","555-721914","Southeast","2022-11-19","Active","PL003","Plus",50.00,30,600,15248,1080,297,"WITHIN_ALLOWANCE",49.6,NULL,NULL,NULL,NULL,NULL,NULL,False
102,58,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Michelle","Thompson","555-878893","West","2022-03-25","Active","PL003","Plus",50.00,30,600,12439,1039,81,"WITHIN_ALLOWANCE",40.5,NULL,NULL,NULL,NULL,NULL,NULL,False
101,58,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Michelle","Thompson","555-878893","West","2022-03-25","Active","PL003","Plus",50.00,30,600,9180,1166,268,"WITHIN_ALLOWANCE",29.9,NULL,NULL,NULL,NULL,NULL,NULL,False
104,59,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Rebecca","Perez","555-462256","Southwest","2023-08-19","Active","PL005","Family",90.00,120,2000,22365,978,197,"WITHIN_ALLOWANCE",18.2,NULL,NULL,NULL,NULL,NULL,NULL,False
103,59,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Rebecca","Perez","555-462256","Southwest","2023-08-19","Active","PL005","Family",90.00,120,2000,7051,1355,164,"WITHIN_ALLOWANCE",5.7,NULL,NULL,NULL,NULL,NULL,NULL,False
106,61,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Unpaid","REVENUE_LEAK","George","King","555-369806","Midwest","2023-08-13","Active","PL002","Standard",35.00,15,300,11998,84,102,"WITHIN_ALLOWANCE",78.1,NULL,NULL,NULL,NULL,NULL,NULL,False
105,61,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","George","King","555-369806","Midwest","2023-08-13","Active","PL002","Standard",35.00,15,300,19681,1151,125,"OVER_ALLOWANCE",128.1,NULL,NULL,NULL,NULL,NULL,NULL,False
108,62,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","John","Garcia","555-943197","West","2022-11-13","Active","PL003","Plus",50.00,30,600,9776,247,180,"WITHIN_ALLOWANCE",31.8,NULL,NULL,NULL,NULL,NULL,NULL,False
107,62,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Unpaid","REVENUE_LEAK","John","Garcia","555-943197","West","2022-11-13","Active","PL003","Plus",50.00,30,600,4860,1076,35,"WITHIN_ALLOWANCE",15.8,NULL,NULL,NULL,NULL,NULL,NULL,False
109,63,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Overdue","REVENUE_LEAK","Adam","Martinez","555-704540","Midwest","2023-04-19","Suspended","PL005","Family",90.00,120,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
110,64,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Joshua","Baker","555-661099","West","2023-10-03","Suspended","PL003","Plus",50.00,30,600,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
112,65,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Michelle","Gonzalez","555-632154","Northeast","2025-01-12","Active","PL002","Standard",35.00,15,300,11309,155,109,"WITHIN_ALLOWANCE",73.6,NULL,NULL,NULL,NULL,NULL,NULL,False
111,65,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Michelle","Gonzalez","555-632154","Northeast","2025-01-12","Active","PL002","Standard",35.00,15,300,29108,843,292,"OVER_ALLOWANCE",189.5,NULL,NULL,NULL,NULL,NULL,NULL,False
114,66,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Brian","Thompson","555-964175","Northeast","2025-05-25","Active","PL003","Plus",50.00,30,600,1317,223,219,"WITHIN_ALLOWANCE",4.3,NULL,NULL,NULL,NULL,NULL,NULL,False
113,66,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Unpaid","REVENUE_LEAK","Brian","Thompson","555-964175","Northeast","2025-05-25","Active","PL003","Plus",50.00,30,600,2928,1264,252,"WITHIN_ALLOWANCE",9.5,NULL,NULL,NULL,NULL,NULL,NULL,False
116,67,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Anthony","Perez","555-979776","Midwest","2021-07-20","Active","PL004","Premium",70.00,60,1200,23275,1291,298,"WITHIN_ALLOWANCE",37.9,NULL,NULL,NULL,NULL,NULL,NULL,False
115,67,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Anthony","Perez","555-979776","Midwest","2021-07-20","Active","PL004","Premium",70.00,60,1200,12334,868,19,"WITHIN_ALLOWANCE",20.1,1,1,"OPEN_NO_RESOLUTION",NULL,NULL,NULL,False
118,68,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",120.00,"Paid","OK","Joshua","Moore","555-219029","Northeast","2024-12-28","Active","PL006","Unlimited Max",120.00,1000,3000,17061,1287,16,"WITHIN_ALLOWANCE",1.7,NULL,NULL,NULL,NULL,NULL,NULL,False
117,68,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Overdue","REVENUE_LEAK","Joshua","Moore","555-219029","Northeast","2024-12-28","Active","PL006","Unlimited Max",120.00,1000,3000,3964,380,33,"WITHIN_ALLOWANCE",0.4,NULL,NULL,NULL,NULL,NULL,NULL,False
120,69,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Kimberly","King","555-948867","Southeast","2021-02-08","Active","PL001","Starter",20.00,5,100,24732,461,13,"OVER_ALLOWANCE",483.0,NULL,NULL,NULL,NULL,NULL,NULL,False
119,69,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Kimberly","King","555-948867","Southeast","2021-02-08","Active","PL001","Starter",20.00,5,100,15075,1360,245,"OVER_ALLOWANCE",294.4,NULL,NULL,NULL,NULL,NULL,NULL,False
122,70,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Jason","Smith","555-785099","Midwest","2025-01-18","Active","PL003","Plus",50.00,30,600,19376,937,246,"WITHIN_ALLOWANCE",63.1,NULL,NULL,NULL,NULL,NULL,NULL,False
121,70,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Jason","Smith","555-785099","Midwest","2025-01-18","Active","PL003","Plus",50.00,30,600,23061,1104,284,"WITHIN_ALLOWANCE",75.1,NULL,NULL,NULL,NULL,NULL,NULL,False
124,71,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Unpaid","REVENUE_LEAK","Robert","Jackson","555-653680","Southwest","2023-07-21","Active","PL005","Family",90.00,120,2000,21833,588,13,"WITHIN_ALLOWANCE",17.8,NULL,NULL,NULL,NULL,NULL,NULL,False
123,71,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Robert","Jackson","555-653680","Southwest","2023-07-21","Active","PL005","Family",90.00,120,2000,8017,1239,17,"WITHIN_ALLOWANCE",6.5,NULL,NULL,NULL,NULL,NULL,NULL,False
125,72,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Joshua","Mitchell","555-829310","Midwest","2023-02-07","Suspended","PL001","Starter",20.00,5,100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
127,73,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","William","Miller","555-650026","Southeast","2025-07-01","Active","PL002","Standard",35.00,15,300,17157,1253,76,"OVER_ALLOWANCE",111.7,NULL,NULL,NULL,NULL,NULL,NULL,False
126,73,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Unpaid","REVENUE_LEAK","William","Miller","555-650026","Southeast","2025-07-01","Active","PL002","Standard",35.00,15,300,2303,1162,194,"WITHIN_ALLOWANCE",15.0,NULL,NULL,NULL,NULL,NULL,NULL,False
129,74,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Daniel","Walker","555-162995","West","2022-10-28","Active","PL003","Plus",50.00,30,600,15068,438,102,"WITHIN_ALLOWANCE",49.0,NULL,NULL,NULL,NULL,NULL,NULL,False
128,74,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Unpaid","REVENUE_LEAK","Daniel","Walker","555-162995","West","2022-10-28","Active","PL003","Plus",50.00,30,600,21502,968,258,"WITHIN_ALLOWANCE",70.0,NULL,NULL,NULL,NULL,NULL,NULL,False
131,75,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",120.00,"Paid","OK","Helen","Clark","555-419304","West","2024-08-21","Active","PL006","Unlimited Max",120.00,1000,3000,7561,489,278,"WITHIN_ALLOWANCE",0.7,NULL,NULL,NULL,NULL,NULL,NULL,False
130,75,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Paid","OK","Helen","Clark","555-419304","West","2024-08-21","Active","PL006","Unlimited Max",120.00,1000,3000,2409,964,264,"WITHIN_ALLOWANCE",0.2,NULL,NULL,NULL,NULL,NULL,NULL,False
133,76,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Robert","Moore","555-451240","Southwest","2021-08-13","Active","PL001","Starter",20.00,5,100,8051,1200,116,"OVER_ALLOWANCE",157.2,NULL,NULL,NULL,NULL,NULL,NULL,False
132,76,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Paid","OK","Robert","Moore","555-451240","Southwest","2021-08-13","Active","PL001","Starter",20.00,5,100,21350,1240,173,"OVER_ALLOWANCE",417.0,NULL,NULL,NULL,NULL,NULL,NULL,False
135,77,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Eric","Campbell","555-971585","Southeast","2022-05-05","Active","PL003","Plus",50.00,30,600,2279,1108,287,"WITHIN_ALLOWANCE",7.4,NULL,NULL,NULL,NULL,NULL,NULL,False
134,77,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Eric","Campbell","555-971585","Southeast","2022-05-05","Active","PL003","Plus",50.00,30,600,25602,1322,133,"WITHIN_ALLOWANCE",83.3,NULL,NULL,NULL,NULL,NULL,NULL,False
136,78,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Melissa","Taylor","555-769562","Midwest","2023-08-13","Cancelled","PL005","Family",90.00,120,2000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"2025-12-16","Coverage",True
138,79,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Overdue","REVENUE_LEAK","David","Flores","555-403224","Southeast","2023-06-24","Active","PL005","Family",90.00,120,2000,4696,118,85,"WITHIN_ALLOWANCE",3.8,NULL,NULL,NULL,NULL,NULL,NULL,False
137,79,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Unpaid","REVENUE_LEAK","David","Flores","555-403224","Southeast","2023-06-24","Active","PL005","Family",90.00,120,2000,17604,869,225,"WITHIN_ALLOWANCE",14.3,NULL,NULL,NULL,NULL,NULL,NULL,False
140,80,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Charles","White","555-858838","West","2021-03-24","Active","PL003","Plus",50.00,30,600,6778,284,38,"WITHIN_ALLOWANCE",22.1,NULL,NULL,NULL,NULL,NULL,NULL,False
139,80,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Charles","White","555-858838","West","2021-03-24","Active","PL003","Plus",50.00,30,600,20374,1198,73,"WITHIN_ALLOWANCE",66.3,NULL,NULL,NULL,NULL,NULL,NULL,False
142,81,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Jason","White","555-283240","Midwest","2024-12-18","Active","PL002","Standard",35.00,15,300,17728,761,280,"OVER_ALLOWANCE",115.4,NULL,NULL,NULL,NULL,NULL,NULL,False
141,81,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Jason","White","555-283240","Midwest","2024-12-18","Active","PL002","Standard",35.00,15,300,19750,98,249,"OVER_ALLOWANCE",128.6,NULL,NULL,NULL,NULL,NULL,NULL,False
144,82,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Chris","Torres","555-531986","Southeast","2024-12-29","Active","PL002","Standard",35.00,15,300,28150,917,150,"OVER_ALLOWANCE",183.3,NULL,NULL,NULL,NULL,NULL,NULL,False
143,82,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Chris","Torres","555-531986","Southeast","2024-12-29","Active","PL002","Standard",35.00,15,300,24341,481,116,"OVER_ALLOWANCE",158.5,NULL,NULL,NULL,NULL,NULL,NULL,False
146,83,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","John","Johnson","555-645745","Southwest","2025-06-16","Active","PL003","Plus",50.00,30,600,28751,1458,13,"WITHIN_ALLOWANCE",93.6,NULL,NULL,NULL,NULL,NULL,NULL,False
145,83,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","John","Johnson","555-645745","Southwest","2025-06-16","Active","PL003","Plus",50.00,30,600,24180,988,281,"WITHIN_ALLOWANCE",78.7,NULL,NULL,NULL,NULL,NULL,NULL,False
148,84,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Jennifer","Ramirez","555-961029","West","2022-01-06","Active","PL002","Standard",35.00,15,300,23376,853,234,"OVER_ALLOWANCE",152.2,NULL,NULL,NULL,NULL,NULL,NULL,False
147,84,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Jennifer","Ramirez","555-961029","West","2022-01-06","Active","PL002","Standard",35.00,15,300,7352,1073,141,"WITHIN_ALLOWANCE",47.9,NULL,NULL,NULL,NULL,NULL,NULL,False
150,85,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Unpaid","REVENUE_LEAK","Kimberly","Thomas","555-944195","Southeast","2022-05-18","Active","PL002","Standard",35.00,15,300,22691,834,251,"OVER_ALLOWANCE",147.7,NULL,NULL,NULL,NULL,NULL,NULL,False
149,85,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Kimberly","Thomas","555-944195","Southeast","2022-05-18","Active","PL002","Standard",35.00,15,300,8630,25,96,"WITHIN_ALLOWANCE",56.2,NULL,NULL,NULL,NULL,NULL,NULL,False
152,86,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Megan","King","555-913841","Southeast","2025-04-11","Active","PL003","Plus",50.00,30,600,18329,1445,142,"WITHIN_ALLOWANCE",59.7,NULL,NULL,NULL,NULL,NULL,NULL,False
151,86,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Megan","King","555-913841","Southeast","2025-04-11","Active","PL003","Plus",50.00,30,600,13218,1500,8,"WITHIN_ALLOWANCE",43.0,NULL,NULL,NULL,NULL,NULL,NULL,False
154,87,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","William","Lee","555-334862","Southeast","2021-11-28","Active","PL002","Standard",35.00,15,300,243,1162,246,"WITHIN_ALLOWANCE",1.6,NULL,NULL,NULL,NULL,NULL,NULL,False
153,87,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","William","Lee","555-334862","Southeast","2021-11-28","Active","PL002","Standard",35.00,15,300,24327,572,102,"OVER_ALLOWANCE",158.4,1,0,"RESOLVED",52.0,NULL,NULL,False
156,88,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",70.00,"Paid","OK","Michelle","Walker","555-274016","West","2025-05-08","Active","PL004","Premium",70.00,60,1200,10471,775,127,"WITHIN_ALLOWANCE",17.0,NULL,NULL,NULL,NULL,NULL,NULL,False
155,88,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Michelle","Walker","555-274016","West","2025-05-08","Active","PL004","Premium",70.00,60,1200,21127,1081,258,"WITHIN_ALLOWANCE",34.4,NULL,NULL,NULL,NULL,NULL,NULL,False
158,89,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Mark","Rodriguez","555-428112","Midwest","2023-05-18","Active","PL003","Plus",50.00,30,600,20322,438,69,"WITHIN_ALLOWANCE",66.2,NULL,NULL,NULL,NULL,NULL,NULL,False
157,89,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Paid","OK","Mark","Rodriguez","555-428112","Midwest","2023-05-18","Active","PL003","Plus",50.00,30,600,29727,1141,4,"WITHIN_ALLOWANCE",96.8,NULL,NULL,NULL,NULL,NULL,NULL,False
160,90,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Justin","Nelson","555-693162","Southeast","2022-11-11","Active","PL002","Standard",35.00,15,300,2211,1173,84,"WITHIN_ALLOWANCE",14.4,NULL,NULL,NULL,NULL,NULL,NULL,False
159,90,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Justin","Nelson","555-693162","Southeast","2022-11-11","Active","PL002","Standard",35.00,15,300,29938,1289,108,"OVER_ALLOWANCE",194.9,NULL,NULL,NULL,NULL,NULL,NULL,False
162,91,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",50.00,"Paid","OK","Sarah","Garcia","555-319737","Southeast","2022-05-05","Active","PL003","Plus",50.00,30,600,27604,602,3,"WITHIN_ALLOWANCE",89.9,NULL,NULL,NULL,NULL,NULL,NULL,False
161,91,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",50.00,"Unpaid","REVENUE_LEAK","Sarah","Garcia","555-319737","Southeast","2022-05-05","Active","PL003","Plus",50.00,30,600,19323,1278,214,"WITHIN_ALLOWANCE",62.9,NULL,NULL,NULL,NULL,NULL,NULL,False
164,92,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Joshua","Martinez","555-943934","Southwest","2025-08-03","Active","PL002","Standard",35.00,15,300,11054,1479,78,"WITHIN_ALLOWANCE",72.0,NULL,NULL,NULL,NULL,NULL,NULL,False
163,92,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Joshua","Martinez","555-943934","Southwest","2025-08-03","Active","PL002","Standard",35.00,15,300,2818,545,227,"WITHIN_ALLOWANCE",18.3,NULL,NULL,NULL,NULL,NULL,NULL,False
166,93,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","Karen","Baker","555-317104","Northeast","2025-06-19","Active","PL002","Standard",35.00,15,300,17744,77,113,"OVER_ALLOWANCE",115.5,NULL,NULL,NULL,NULL,NULL,NULL,False
165,93,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Karen","Baker","555-317104","Northeast","2025-06-19","Active","PL002","Standard",35.00,15,300,13437,1332,213,"WITHIN_ALLOWANCE",87.5,NULL,NULL,NULL,NULL,NULL,NULL,False
168,94,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",120.00,"Unpaid","REVENUE_LEAK","Matthew","Moore","555-673993","West","2025-05-19","Active","PL006","Unlimited Max",120.00,1000,3000,19017,893,208,"WITHIN_ALLOWANCE",1.9,NULL,NULL,NULL,NULL,NULL,NULL,False
167,94,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",120.00,"Paid","OK","Matthew","Moore","555-673993","West","2025-05-19","Active","PL006","Unlimited Max",120.00,1000,3000,17579,1084,227,"WITHIN_ALLOWANCE",1.7,NULL,NULL,NULL,NULL,NULL,NULL,False
170,95,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Paid","OK","George","Robinson","555-735500","Southeast","2022-05-09","Active","PL002","Standard",35.00,15,300,29904,128,195,"OVER_ALLOWANCE",194.7,NULL,NULL,NULL,NULL,NULL,NULL,False
169,95,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","George","Robinson","555-735500","Southeast","2022-05-09","Active","PL002","Standard",35.00,15,300,25321,353,73,"OVER_ALLOWANCE",164.9,NULL,NULL,NULL,NULL,NULL,NULL,False
171,96,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",70.00,"Paid","OK","Karen","Martinez","555-206176","Midwest","2023-02-08","Suspended","PL004","Premium",70.00,60,1200,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,False
173,97,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",35.00,"Unpaid","REVENUE_LEAK","Chris","Adams","555-840172","Midwest","2025-02-20","Active","PL002","Standard",35.00,15,300,8151,1165,108,"WITHIN_ALLOWANCE",53.1,NULL,NULL,NULL,NULL,NULL,NULL,False
172,97,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",35.00,"Paid","OK","Chris","Adams","555-840172","Midwest","2025-02-20","Active","PL002","Standard",35.00,15,300,26255,864,29,"OVER_ALLOWANCE",170.9,NULL,NULL,NULL,NULL,NULL,NULL,False
175,98,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",90.00,"Paid","OK","Matthew","Garcia","555-552726","Southeast","2021-05-24","Active","PL005","Family",90.00,120,2000,4687,579,180,"WITHIN_ALLOWANCE",3.8,NULL,NULL,NULL,NULL,NULL,NULL,False
174,98,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",90.00,"Paid","OK","Matthew","Garcia","555-552726","Southeast","2021-05-24","Active","PL005","Family",90.00,120,2000,6081,75,40,"WITHIN_ALLOWANCE",4.9,NULL,NULL,NULL,NULL,NULL,NULL,False
177,99,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Unpaid","REVENUE_LEAK","Adam","Hernandez","555-500095","Southwest","2021-02-25","Active","PL001","Starter",20.00,5,100,21506,416,128,"OVER_ALLOWANCE",420.0,NULL,NULL,NULL,NULL,NULL,NULL,False
176,99,"2025-12-01",2025,12,"2025-12","2025-12-01","2025-12-31",20.00,"Unpaid","REVENUE_LEAK","Adam","Hernandez","555-500095","Southwest","2021-02-25","Active","PL001","Starter",20.00,5,100,7310,950,118,"OVER_ALLOWANCE",142.8,NULL,NULL,NULL,NULL,NULL,NULL,False
179,100,"2026-01-01",2026,1,"2026-01","2026-01-01","2026-01-31",20.00,"Paid","OK","Jennifer","Rivera","555-295848","Southeast","2021-12-18","Active","PL001","Starter",20.00,5,100,26007,761,231,"OVER_ALLOWANCE",507.9,NULL,NULL,NULL,NULL,NULL,NULL,False
